imageUrl,title,question,description,tradingStatus,status,isVisible,isNegRisk,isYieldBearing,resolution,oracleQuestionId,conditionId,resolverAddress,questionIndex,spreadThreshold,shareThreshold,isBoosted,boostStartsAt,boostEndsAt,polymarketConditionIds,kalshiMarketTicker,categorySlug,createdAt,decimalPrecision,marketVariant,variantData,stats,id,feeRateBps,outcomes
https://static.predict.fun/polymarket-fdv-one-day-after-launch-2-b,$2B,Polymarket FDV above $2B one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Polymarket's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively and publicly transferable and tradable.

The token must be fungible, meaning all units of the token are identical and interchangeable. Examples of qualifying fungible token standards include:

- ERC-20 or compatible/derivative standards on any EVM-compatible chain
- SPL / SPL Token-2022 standard on Solana
- Native blockchain tokens (e.g., a project's own Layer 1 chain coin)
- Equivalent fungible token standards on other blockchains

Non-fungible tokens such as ERC-1155 tokens will not qualify for this market.

The primary resolution source for this market will be information from Polymarket, however a consensus of credible reporting will also be used.

The FDV will be determined using the total token supply multiplied by the token price.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Polymarket (https://x.com/Polymarket) doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",OPEN,REGISTERED,True,False,True,,0xc26b709429d32507e42ee0b161052e4ea17e5e0bacb1b44af7b4efee090c6bf0,0x8b7471e79e7144c2936b098acf151abf061db4664fe285c47fc10935e997f604,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,polymarket-fdv-one-day-after-launch,2026-02-18T14:53:26.608Z,3,DEFAULT,,,9327,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""25461456536313683980719550027686545238724582552943732633136565582652083604170""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""111818252607979380232733344218682394888670520220467895027730204898007498586062""}]"
https://static.predict.fun/polymarket-fdv-one-day-after-launch-4-b,$4B,Polymarket FDV above $4B one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Polymarket's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively and publicly transferable and tradable.

The token must be fungible, meaning all units of the token are identical and interchangeable. Examples of qualifying fungible token standards include:

- ERC-20 or compatible/derivative standards on any EVM-compatible chain
- SPL / SPL Token-2022 standard on Solana
- Native blockchain tokens (e.g., a project's own Layer 1 chain coin)
- Equivalent fungible token standards on other blockchains

Non-fungible tokens such as ERC-1155 tokens will not qualify for this market.

The primary resolution source for this market will be information from Polymarket, however a consensus of credible reporting will also be used.

The FDV will be determined using the total token supply multiplied by the token price.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Polymarket (https://x.com/Polymarket) doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",OPEN,REGISTERED,True,False,True,,0xb74ea9f06d314e9d86bd3a6b82f1d8a3304e4627cd450006a49d6ec47dee69c2,0xb61c04c70b04f528fba583d6c2f44b56eb7d98dc62998ccd937c3c0d0a63282e,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,polymarket-fdv-one-day-after-launch,2026-02-18T14:54:38.271Z,3,DEFAULT,,,9328,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""13342236954846657182481024854632447457130432810006688839505073745590048406993""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""48221238035218420144761837193080100308386307427653899635826077819706303021432""}]"
https://static.predict.fun/polymarket-fdv-one-day-after-launch-6-b,$6B,Polymarket FDV above $6B one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Polymarket's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively and publicly transferable and tradable.

The token must be fungible, meaning all units of the token are identical and interchangeable. Examples of qualifying fungible token standards include:

- ERC-20 or compatible/derivative standards on any EVM-compatible chain
- SPL / SPL Token-2022 standard on Solana
- Native blockchain tokens (e.g., a project's own Layer 1 chain coin)
- Equivalent fungible token standards on other blockchains

Non-fungible tokens such as ERC-1155 tokens will not qualify for this market.

The primary resolution source for this market will be information from Polymarket, however a consensus of credible reporting will also be used.

The FDV will be determined using the total token supply multiplied by the token price.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Polymarket (https://x.com/Polymarket) doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",OPEN,REGISTERED,True,False,True,,0x6ee983e7377cb8c8bc4811b5d788c1272245548916d0a2b34e9325df11a258fa,0x19a5edc8d923fc0e33c07cfc2920453dbbbbfb080be0f8d8ce09211bd2c56c1a,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,polymarket-fdv-one-day-after-launch,2026-02-18T14:55:07.822Z,3,DEFAULT,,,9329,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""84363397332644402895583509973570257235368291624392474760298399410467797677723""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""61133843495396749575739164251848064421499197569518774917079167271331118983561""}]"
https://static.predict.fun/polymarket-fdv-one-day-after-launch-8-b,$8B,Polymarket FDV above $8B one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Polymarket's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively and publicly transferable and tradable.

The token must be fungible, meaning all units of the token are identical and interchangeable. Examples of qualifying fungible token standards include:

- ERC-20 or compatible/derivative standards on any EVM-compatible chain
- SPL / SPL Token-2022 standard on Solana
- Native blockchain tokens (e.g., a project's own Layer 1 chain coin)
- Equivalent fungible token standards on other blockchains

Non-fungible tokens such as ERC-1155 tokens will not qualify for this market.

The primary resolution source for this market will be information from Polymarket, however a consensus of credible reporting will also be used.

The FDV will be determined using the total token supply multiplied by the token price.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Polymarket (https://x.com/Polymarket) doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",OPEN,REGISTERED,True,False,True,,0x990a27a13dfd676a1c1641fdfc7c3c5dcfcc72e1601cc514020232132bacb22c,0x36f417f746aaa83f16a1a759608c74e1d05456dfbe5b5423fe357bfaa8870ee1,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,polymarket-fdv-one-day-after-launch,2026-02-18T14:55:24.251Z,3,DEFAULT,,,9330,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""84353822501172327065463255805756425869320991696207309620600473237750420415855""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""39649954343437157272958824414360446583431427832146322000424578733896701554914""}]"
https://static.predict.fun/polymarket-fdv-one-day-after-launch-10-b,$10B,Polymarket FDV above $10B one day after launch?,"This market will resolve to ""Yes"" if the Fully Diluted Valuation of Polymarket's token is greater than the value specified in the title 1 day after launch. Otherwise, the market will resolve to ""No.""

The token must be actively and publicly transferable and tradable.

The token must be fungible, meaning all units of the token are identical and interchangeable. Examples of qualifying fungible token standards include:

- ERC-20 or compatible/derivative standards on any EVM-compatible chain
- SPL / SPL Token-2022 standard on Solana
- Native blockchain tokens (e.g., a project's own Layer 1 chain coin)
- Equivalent fungible token standards on other blockchains

Non-fungible tokens such as ERC-1155 tokens will not qualify for this market.

The primary resolution source for this market will be information from Polymarket, however a consensus of credible reporting will also be used.

The FDV will be determined using the total token supply multiplied by the token price.

""1 day after launch"" is defined as 4:00 PM ET on the calendar day following launch. The resolution source for this market is the most liquid price source available. If Polymarket (https://x.com/Polymarket) doesn't launch a token by December 31, 2026, 11:59 PM ET, this market will resolve to ""No"".",OPEN,REGISTERED,True,False,True,,0xc66734a6d145d3eda402fa3f73d7a34eaf7f7b9dd554387dc3d29881d6960c3e,0x045b19b8961b7dfc9e268f26685a2c55c488ccc45a8d15100057caa4747b0be0,0x947cc06D38d3cB0a2BB5AdFB668b99B4FF53d7B4,,0.06,100,False,,,[],,polymarket-fdv-one-day-after-launch,2026-02-18T14:55:48.682Z,3,DEFAULT,,,9331,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""104643648475010099957176526016729624861938654100958026664075502977239266490640""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""95650963811352795532544019442880095888911942484046649969640720572666450128945""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,6-10,6-10,"This market will resolve according to the number of times [@cz_binance](https://x.com/cz_binance) posts on X from Feb 21, 2026, 12:00 PM ET to Feb 28, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/cz_binance](https://predict.fun/x/cz_binance). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x510be5a904db453648f28185bf7bf2edef6b7ab9ec87d726da00f2e905ce9661,0xd9ef17b47f1eb338176b31deee9231b21681d0c7df392f4d5c3808417a4f93f6,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,1,0.06,100,False,,,[],,number-of-cz-tweets-feb-21st-28th-2026,2026-02-21T18:57:49.378Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""cz_binance"", ""tweetCount"": 12}",,9991,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""26322816462937356582646898075259926529292877115043605166476889258985103161913""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""104658115370321004959153615116654328946944166661056991869136091031131158003218""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,11-15,11-15,"This market will resolve according to the number of times [@cz_binance](https://x.com/cz_binance) posts on X from Feb 21, 2026, 12:00 PM ET to Feb 28, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/cz_binance](https://predict.fun/x/cz_binance). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x1e727994f742d6792f4d4499722c0c628b227626066842987c67288cc9a52d30,0x63a40f4e18e5e471a44cc5199c3c3c957b22b8f4e18dd3a2d77c835b7c707207,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,2,0.06,100,False,,,[],,number-of-cz-tweets-feb-21st-28th-2026,2026-02-21T18:57:56.992Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""cz_binance"", ""tweetCount"": 12}",,9992,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""36416283860415142896952647582987415480116413388556734647940909839523334047170""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""53506411523714631902140706604845618027212331422889617279828633241209660979208""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,16-20,16-20,"This market will resolve according to the number of times [@cz_binance](https://x.com/cz_binance) posts on X from Feb 21, 2026, 12:00 PM ET to Feb 28, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/cz_binance](https://predict.fun/x/cz_binance). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0xe8ed6a2f78de8847de5531c9dceb488d5d2b2c96d355497a719c264c8c8415e2,0x540d09e107a9b6e0ee37f9d47a7e2b4d38c8f7c67c000bff2fda1d7770e7ad61,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,3,0.06,100,False,,,[],,number-of-cz-tweets-feb-21st-28th-2026,2026-02-21T18:58:03.147Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""cz_binance"", ""tweetCount"": 12}",,9993,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""12747045769438381477486613720416873769875201827051628556307235712632182209298""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""111386985977960326500320522081518266248650034544997598327244099599231534259890""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,21-25,21-25,"This market will resolve according to the number of times [@cz_binance](https://x.com/cz_binance) posts on X from Feb 21, 2026, 12:00 PM ET to Feb 28, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/cz_binance](https://predict.fun/x/cz_binance). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x27e216ef75675fc43f69850943e65f7bf448bfab51000db8768c7a9ce1af7aad,0x7dfec59869bc0a16958059fd976515ac05e7dfa40ccc1ebe5e070014c93c5911,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,4,0.06,100,False,,,[],,number-of-cz-tweets-feb-21st-28th-2026,2026-02-21T18:58:11.826Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""cz_binance"", ""tweetCount"": 12}",,9994,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""85856548432042828731418939216268098594341109682904962098506828645653994047517""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""47280743226501406157179771644788912793549974750228492810285134429905681239724""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,26-30,26-30,"This market will resolve according to the number of times [@cz_binance](https://x.com/cz_binance) posts on X from Feb 21, 2026, 12:00 PM ET to Feb 28, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/cz_binance](https://predict.fun/x/cz_binance). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x9695f499ed6799fb8defd21403be4acd8440cc4babced0611d7c2985d12b1c2b,0xa1912f8599c7584d66761a54d963037406b0be05548065b4343d3075fde45b58,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,5,0.06,100,False,,,[],,number-of-cz-tweets-feb-21st-28th-2026,2026-02-21T18:58:19.624Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""cz_binance"", ""tweetCount"": 12}",,9995,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""9254910871602593076941395033004141629816526402547136911323345936211012845744""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""107192839062783518940508979673171167298374799311185456170399664283192259551553""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,31-35,31-35,"This market will resolve according to the number of times [@cz_binance](https://x.com/cz_binance) posts on X from Feb 21, 2026, 12:00 PM ET to Feb 28, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/cz_binance](https://predict.fun/x/cz_binance). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x14666850f4ab016b709512045bdce7b8f445e21799f6b47df945f0984d290f27,0x1ca4e4efea20d543c445d56896224567715d78af54292f3da6a57d61056768ca,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,6,0.06,100,False,,,[],,number-of-cz-tweets-feb-21st-28th-2026,2026-02-21T18:58:25.627Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""cz_binance"", ""tweetCount"": 12}",,9996,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""31047355263561429811371594960677254003519693415387315898068207355243450507016""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""55012777809872542615517376893546620331633214686358008925161048800031422552657""}]"
https://static.predict.fun/market-variant-tweet-count-market-image.jpg,36-40,36-40,"This market will resolve according to the number of times [@cz_binance](https://x.com/cz_binance) posts on X from Feb 21, 2026, 12:00 PM ET to Feb 28, 2026, 12:00 PM ET (exclusive).

**Date Range (Exclusive):**
Tweets up to the last second before the end date will count. For example, if the market ends at 12:00 PM ET, any tweet up to 11:59:59 AM ET will count, but tweets at or after 12:00:00 PM ET will not count.

**Posts That Count:**
- Main feed posts
- Quote posts
- Reposts

**Replies:**
Requirements for rules to count:
- The entire ""reply chain"" all the way up to the original post MUST belong to the tracked user.
- Replies to reposts only count IF the original post is from the same user. Replies to reposts of other users' posts do not count.

**Examples:**
- Reply to own quote post that counts: [x.com/cz_binance/status/2015101858034110785](https://x.com/cz_binance/status/2015101858034110785)
- Reply on main feed that counts: [x.com/elonmusk/status/1786073478711353576](https://x.com/elonmusk/status/1786073478711353576)
- Reply chain that does not count: [x.com/elonmusk/status/2015300934029484133](https://x.com/elonmusk/status/2015300934029484133)
- Reply to repost from different user that does not count: [x.com/elonmusk/status/2014774464047718450](https://x.com/elonmusk/status/2014774464047718450)

**Additional Rules:**
- Deleted posts will count as long as they remain available long enough to be captured by the tracker
- Community reposts which are not counted by the tracker will not count toward the total
- Post edits are treated by X as new posts and thus count toward the total

**Resolution Source:**
The main resolution source for this market will be the 'Tweet Counter' figure for posts found at [predict.fun/x/cz_binance](https://predict.fun/x/cz_binance). If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.",OPEN,REGISTERED,True,True,True,,0x75c2d2d9bead47473d5df32937a40a5b970209e285e2116a1b046ce5c5c78b39,0x8ed96fa7c879e868fa57f7a0c8808c12742bde3a050f0ef7a9aa1e47b28a704a,0x26B366Ab634C43BdA6D784fDCe34F24A37DF8172,7,0.06,100,False,,,[],,number-of-cz-tweets-feb-21st-28th-2026,2026-02-21T18:58:29.955Z,3,TWEET_COUNT,"{""type"": ""TWEET_COUNT"", ""xAccountUsername"": ""cz_binance"", ""tweetCount"": 12}",,9997,200,"[{""name"": ""Yes"", ""indexSet"": 1, ""status"": null, ""onChainId"": ""6167665170200044317114828720781885022421105955180587341755983984483587437986""}, {""name"": ""No"", ""indexSet"": 2, ""status"": null, ""onChainId"": ""87343661739989315430219071285328991223923027166752114072106467085870648993166""}]"
